frame	cX	cY	area	minI	maxI	meanI	video
39086	323	223	30.5	153.0	254.0	195.57777777777778	/Users/oakley/Downloads/out_11.mp4
39089	2016	108	26.0	151.0	208.0	173.75675675675677	/Users/oakley/Downloads/out_11.mp4
39089	316	221	18.5	151.0	209.0	174.48148148148147	/Users/oakley/Downloads/out_11.mp4
39088	2019	110	27.5	152.0	237.0	188.82051282051282	/Users/oakley/Downloads/out_11.mp4
39088	316	221	16.0	154.0	205.0	177.84	/Users/oakley/Downloads/out_11.mp4
39090	2016	108	22.0	151.0	204.0	174.75757575757575	/Users/oakley/Downloads/out_11.mp4
39090	314	221	23.0	151.0	209.0	170.88235294117646	/Users/oakley/Downloads/out_11.mp4
39091	2013	107	18.0	151.0	217.0	182.59259259259258	/Users/oakley/Downloads/out_11.mp4
39091	314	221	18.5	151.0	209.0	175.3793103448276	/Users/oakley/Downloads/out_11.mp4
39092	2013	107	28.5	151.0	251.0	202.625	/Users/oakley/Downloads/out_11.mp4
39297	324	95	21.5	151.0	196.0	171.21875	/Users/oakley/Downloads/out_11.mp4
42168	2120	100	29.5	151.0	228.0	183.04761904761904	/Users/oakley/Downloads/out_11.mp4
42169	2120	101	20.0	153.0	237.0	187.36666666666667	/Users/oakley/Downloads/out_11.mp4
42171	414	204	15.5	152.0	247.0	184.16	/Users/oakley/Downloads/out_11.mp4
42175	2117	103	23.0	0.0	252.0	179.0857142857143	/Users/oakley/Downloads/out_11.mp4
42176	411	205	21.0	151.0	203.0	176.2258064516129	/Users/oakley/Downloads/out_11.mp4
42174	2119	104	24.5	0.0	240.0	177.28571428571428	/Users/oakley/Downloads/out_11.mp4
42178	2114	104	34.0	151.0	255.0	193.22916666666666	/Users/oakley/Downloads/out_11.mp4
42177	2116	105	20.5	151.0	215.0	183.66666666666666	/Users/oakley/Downloads/out_11.mp4
42177	411	206	19.5	151.0	205.0	177.96666666666667	/Users/oakley/Downloads/out_11.mp4
42179	2113	105	17.5	151.0	255.0	193.86666666666667	/Users/oakley/Downloads/out_11.mp4
42179	408	206	33.0	151.0	251.0	190.0	/Users/oakley/Downloads/out_11.mp4
42180	2111	103	22.5	151.0	214.0	175.71875	/Users/oakley/Downloads/out_11.mp4
42180	406	207	28.5	151.0	228.0	184.775	/Users/oakley/Downloads/out_11.mp4
42181	2110	104	32.0	151.0	222.0	176.57777777777778	/Users/oakley/Downloads/out_11.mp4
42181	405	206	27.5	151.0	228.0	187.07500000000002	/Users/oakley/Downloads/out_11.mp4
42182	2108	104	31.0	151.0	255.0	198.38636363636365	/Users/oakley/Downloads/out_11.mp4
42182	404	206	25.5	151.0	237.0	197.44444444444443	/Users/oakley/Downloads/out_11.mp4
42184	2103	102	37.5	151.0	252.0	199.16	/Users/oakley/Downloads/out_11.mp4
42184	399	206	31.5	151.0	255.0	197.42222222222222	/Users/oakley/Downloads/out_11.mp4
42183	2105	102	33.0	151.0	255.0	202.82222222222222	/Users/oakley/Downloads/out_11.mp4
42183	402	206	26.0	153.0	236.0	196.5	/Users/oakley/Downloads/out_11.mp4
42185	2102	101	43.0	151.0	255.0	205.3157894736842	/Users/oakley/Downloads/out_11.mp4
42185	398	206	41.5	0.0	255.0	191.16666666666666	/Users/oakley/Downloads/out_11.mp4
42186	2100	100	43.0	151.0	253.0	205.28070175438594	/Users/oakley/Downloads/out_11.mp4
42186	395	205	34.5	151.0	236.0	183.16666666666666	/Users/oakley/Downloads/out_11.mp4
42187	2098	100	25.5	151.0	224.0	190.36111111111111	/Users/oakley/Downloads/out_11.mp4
42187	394	204	31.5	151.0	237.0	188.5581395348837	/Users/oakley/Downloads/out_11.mp4
42188	2097	99	44.0	151.0	245.0	201.4915254237288	/Users/oakley/Downloads/out_11.mp4
42188	392	204	29.5	151.0	252.0	201.0	/Users/oakley/Downloads/out_11.mp4
42190	2092	97	58.5	151.0	255.0	199.54054054054055	/Users/oakley/Downloads/out_11.mp4
42190	388	203	30.0	151.0	235.0	192.77272727272728	/Users/oakley/Downloads/out_11.mp4
42189	2094	98	52.5	151.0	255.0	200.23529411764704	/Users/oakley/Downloads/out_11.mp4
42189	391	202	34.0	151.0	255.0	197.58333333333331	/Users/oakley/Downloads/out_11.mp4
42192	2090	96	42.5	0.0	255.0	210.05263157894737	/Users/oakley/Downloads/out_11.mp4
42192	386	201	19.5	151.0	255.0	211.48275862068965	/Users/oakley/Downloads/out_11.mp4
42191	2092	97	51.0	151.0	255.0	206.64615384615385	/Users/oakley/Downloads/out_11.mp4
42191	388	202	33.0	152.0	235.0	191.3125	/Users/oakley/Downloads/out_11.mp4
42194	2089	95	42.5	151.0	255.0	214.85	/Users/oakley/Downloads/out_11.mp4
42194	383	198	30.0	151.0	255.0	194.36363636363637	/Users/oakley/Downloads/out_11.mp4
42193	2088	95	45.5	0.0	255.0	207.0	/Users/oakley/Downloads/out_11.mp4
42193	384	199	37.0	151.0	255.0	198.11111111111111	/Users/oakley/Downloads/out_11.mp4
42196	2086	93	39.5	152.0	229.0	182.48214285714286	/Users/oakley/Downloads/out_11.mp4
42196	383	198	23.5	152.0	255.0	207.44117647058823	/Users/oakley/Downloads/out_11.mp4
42195	2087	93	37.0	152.0	229.0	183.91666666666666	/Users/oakley/Downloads/out_11.mp4
42195	383	198	27.0	0.0	255.0	195.27906976744185	/Users/oakley/Downloads/out_11.mp4
42198	2086	93	35.5	152.0	244.0	195.5744680851064	/Users/oakley/Downloads/out_11.mp4
42198	383	199	21.0	152.0	240.0	182.54838709677418	/Users/oakley/Downloads/out_11.mp4
42197	2087	92	35.0	155.0	243.0	194.1086956521739	/Users/oakley/Downloads/out_11.mp4
